tweet,Created-At,From-User,Retweet-Count,Account,Id
"@Str8DonLemon: Seriously this in all out invasion organized by SOMEBODY.

Why isn’t are military on the border and, in fact, doing forwa…",2018-10-22 11:26:51,"LizzyLou #MAGA #TrumpWorld TOP GUN,America First",35.0,Hawley,1054393652137640000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 11:26:35,Pumpkin pie maker. ????????????????☘,81.0,Hawley,1054393587570520000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 11:26:34,Deplorable❤Kathleen,88.0,Hawley,1054393582537260000.0
@HawleyMO @clairecmc Of course not. Everyone already forgot about how you smeared him and tries to ruin his life.,2018-10-22 11:26:00,Soccer Thoughts,.0,Hawley,1054393442078350000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:24:18,Deplorable❤Kathleen,135.0,Hawley,1054393014271930000.0
"@KathyMcQ1 @KCStar @jeffreywbruce @HawleyMO Maybe he can get up to $400,000,000 like HRC",2018-10-22 11:23:21,Brandon Black,.0,Hawley,1054392772965430000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:23:07,Tiffany Marler,135.0,Hawley,1054392712835810000.0
@jko410: ➡️@HawleyMO #MOSen The other candidate wants to Confiscate  Your Weapons #GunGrabber #DemocratsAreDangerous @clairecmc ⬆️#RedWa…,2018-10-22 11:22:05,PRESIDENT Trump,610.0,Hawley,1054392454391190000.0
@GarrettHaake: The most resonant argument @clairecmc has against @HawleyMO has been that he's just racing to climb a political ladder. T…,2018-10-22 11:21:58,Mary R Cook,8.0,Hawley,1054392426511640000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:21:41,Missouri Guerrilla,135.0,Hawley,1054392352029270000.0
@jko410: ➡️@HawleyMO #MOSen The other candidate wants to Confiscate  Your Weapons #GunGrabber #DemocratsAreDangerous @clairecmc ⬆️#RedWa…,2018-10-22 11:21:37,Lyndie Jay ⭐️⭐️⭐️,610.0,Hawley,1054392335222670000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:20:46,Lance A. Herring ⭐️⭐️⭐️,135.0,Hawley,1054392122445570000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 11:20:39,Andrea⭐⭐⭐,81.0,Hawley,1054392094289220000.0
@jko410: ➡️@HawleyMO #MOSen The other candidate wants to Confiscate  Your Weapons #GunGrabber #DemocratsAreDangerous @clairecmc ⬆️#RedWa…,2018-10-22 11:20:32,Truth will prevail- God in control,610.0,Hawley,1054392066359390000.0
@GEOWASHAXE: @ROHLL5 @loves_nra @Landslide1973 @PhilMcCrackin44 @LisaSmith4680 @robjh1 @PatriotMarie @skb_sara @gillyrx @MEnders111 @Dou…,2018-10-22 11:20:14,????Paul Hawes IF????,60.0,Hawley,1054391991046350000.0
@jko410: ➡️@HawleyMO #MOSen The other candidate wants to Confiscate  Your Weapons #GunGrabber #DemocratsAreDangerous @clairecmc ⬆️#RedWa…,2018-10-22 11:19:56,OCALA BOB????,610.0,Hawley,1054391912289970000.0
"@HawleyMO @clairecmc McConnell's plan to attack SS, Medicare & Medicaid is real and happening. We must stop him. VOTE FOR CLAIRE MCCASKILL",2018-10-22 11:19:06,mike,.0,Hawley,1054391705900890000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:18:48,Richard Wheeler,135.0,Hawley,1054391628578860000.0
@J_Hancock: Interesting: @HawleyMO flew to a West Virginia fundraiser last month on a private plane owned by Rex Sinquefield's lobbyist.…,2018-10-22 11:18:25,Marsha Lerenberg,37.0,Hawley,1054391531883370000.0
"@971FMTalk: Happy Monday it's the Marc Cox Show! Check out today's guests @MarkSKrikorian @RodneyBoyd @HawleyMO @Ackerman1120 
Watch us…",2018-10-22 11:17:40,Todd C. Armistead,3.0,Hawley,1054391342246300000.0
"@Str8DonLemon: Doesn’t it bother you that @clairecmc hasn’t offered any proposals to stop this invasion? 

We know democrats are for ope…",2018-10-22 11:16:58,Mari ????,20.0,Hawley,1054391166307910000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 11:16:54,SGTUSMC,81.0,Hawley,1054391149664890000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 11:16:14,Philip Paul,81.0,Hawley,1054390982412780000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:15:03,stephen crosley,135.0,Hawley,1054390684898090000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 11:14:38,Kildee,88.0,Hawley,1054390578283200000.0
"@Str8DonLemon: Hmmm 

5,000 = Roman Legion
50,000?

An army

This is an invasion 

These people are not refugees. They are being paid to…",2018-10-22 11:13:47,#LegislationNOW??,29.0,Hawley,1054390365095160000.0
@KelliAFord: .@nationaljournal on 10/14: GOP optimistic that @HawleyMO is pulling ahead because of a newly-engaged base after #SCOTUS Ci…,2018-10-22 11:13:42,Nick Perryman,1.0,Hawley,1054390345356720000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:13:11,KB0,135.0,Hawley,1054390213345070000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 11:13:08,Proudcrumblover,81.0,Hawley,1054390202515570000.0
@GarrettHaake: The most resonant argument @clairecmc has against @HawleyMO has been that he's just racing to climb a political ladder. T…,2018-10-22 11:12:21,terry,8.0,Hawley,1054390005768930000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:12:08,wyatt hallgren,135.0,Hawley,1054389951259910000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 11:10:32,SunShine,81.0,Hawley,1054389546195010000.0
"@Str8DonLemon: Hmmm 

5,000 = Roman Legion
50,000?

An army

This is an invasion 

These people are not refugees. They are being paid to…",2018-10-22 11:10:29,T.H.Morse??‍♂️⭐️⭐️⭐️,29.0,Hawley,1054389534589440000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 11:10:06,Tim Kohler,81.0,Hawley,1054389440787830000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:09:05,CBSutton,135.0,Hawley,1054389181814840000.0
"@HawleyMO @clairecmc Actually she wouldn't even give Justice Kavanaugh the decency to say Nay.
She sat there with her lying trap shut.",2018-10-22 11:08:24,Bradley Hicks ????,.0,Hawley,1054389009953130000.0
"@Str8DonLemon: Hmmm 

5,000 = Roman Legion
50,000?

An army

This is an invasion 

These people are not refugees. They are being paid to…",2018-10-22 11:08:03,Greg ???? ????,29.0,Hawley,1054388923051530000.0
@HawleyMO @clairecmc McCaskill a threat to Democracy!,2018-10-22 11:07:57,Hollis E. Kelley,.0,Hawley,1054388898133150000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 11:07:26,Hollis E. Kelley,88.0,Hawley,1054388767870650000.0
"@BigGator5: #MOSen: Allegations Surface Against #JosephShepard, #Missouri Sen. #ClaireMcCaskill's Husband ...Oops! ",2018-10-22 11:07:25,Cynthia Webster,2.0,Hawley,1054388764829660000.0
@HawleyMO @clairecmc Voting her OUT,2018-10-22 11:07:19,Maggie Moore,.0,Hawley,1054388738430770000.0
@RoyBlunt @HawleyMO republicans is all about ,2018-10-22 11:07:14,kathline,.0,Hawley,1054388717685750000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 11:07:08,Maggie Moore,88.0,Hawley,1054388691643360000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:06:07,John OFallon,135.0,Hawley,1054388435694350000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 11:06:05,Pamelagrace,878.0,Hawley,1054388429948180000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:05:59,Cynthia Sanders,135.0,Hawley,1054388401993140000.0
"@Str8DonLemon: Hmmm 

5,000 = Roman Legion
50,000?

An army

This is an invasion 

These people are not refugees. They are being paid to…",2018-10-22 11:05:36,BigCatMEM87,29.0,Hawley,1054388305050190000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 11:05:32,John OFallon,88.0,Hawley,1054388290839860000.0
"@BrookeGoren: Lots of news to digest about @HawleyMO's AG work this weekend, but this stands out.

While investing Greitens' use of Conf…",2018-10-22 11:05:26,Lauren Passalacqua,2.0,Hawley,1054388264466070000.0
"@UniteVoteRed: Josh Hawley has experience getting his point across. 
As Missouri Attorney General, Josh has taken on big issues includin…",2018-10-22 11:05:02,SillyLunchLady,590.0,Hawley,1054388163504790000.0
@GarrettHaake: The most resonant argument @clairecmc has against @HawleyMO has been that he's just racing to climb a political ladder. T…,2018-10-22 11:04:36,Cathy Oden,8.0,Hawley,1054388053014280000.0
@UniteVoteRed @roycan79 @HawleyMO How could you trust her before? She's the same person,2018-10-22 11:04:25,lloyds,.0,Hawley,1054388007791460000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 11:03:47,Bill Flamank,135.0,Hawley,1054387847799690000.0
"@UniteVoteRed: Josh Hawley has experience getting his point across. 
As Missouri Attorney General, Josh has taken on big issues includin…",2018-10-22 11:03:09,Candace,590.0,Hawley,1054387688495820000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 11:02:32,Candace,878.0,Hawley,1054387533512170000.0
@HawleyMO @clairecmc Destroyed his life? What about the lady he screwed up?,2018-10-22 11:02:27,Dan Farmer,.0,Hawley,1054387515107480000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 11:02:15,Rakk,1127.0,Hawley,1054387465144940000.0
"@BigGator5: #MOSen: Allegations Surface Against #JosephShepard, #Missouri Sen. #ClaireMcCaskill's Husband ...Oops! ",2018-10-22 11:02:06,timgibs64004608,2.0,Hawley,1054387424376340000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 11:01:14,Rakk,878.0,Hawley,1054387205739810000.0
"@Str8DonLemon: Hmmm 

5,000 = Roman Legion
50,000?

An army

This is an invasion 

These people are not refugees. They are being paid to…",2018-10-22 11:00:25,Vote Straight Red: Nov 6th.,29.0,Hawley,1054387002785680000.0
"@Str8DonLemon: Honduran ""migrants"" sing their national anthem on the border between Mexico and Guatemala! This is no plea for refuge. It…",2018-10-22 11:00:21,Vote Straight Red: Nov 6th.,31.0,Hawley,1054386983483500000.0
"@Str8DonLemon: Seriously this in all out invasion organized by SOMEBODY.

Why isn’t are military on the border and, in fact, doing forwa…",2018-10-22 11:00:18,Vote Straight Red: Nov 6th.,35.0,Hawley,1054386971768840000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 11:00:11,Cory...Rollin' Red,878.0,Hawley,1054386945319520000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:58:39,Rachel,1127.0,Hawley,1054386558630030000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:58:22,Kelli Ford,135.0,Hawley,1054386487947600000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:58:15,Kildee,135.0,Hawley,1054386456947500000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:58:13,Rachel,878.0,Hawley,1054386450278570000.0
"@RJC: Two New Polls Show Republicans Leading in Arizona and Missouri Senate Races

@MarthaMcSally @HawleyMO 

",2018-10-22 10:56:56,Jonathan Dyckman,13.0,Hawley,1054386125333260000.0
@GEOWASHAXE: @ROHLL5 @loves_nra @Landslide1973 @PhilMcCrackin44 @LisaSmith4680 @robjh1 @PatriotMarie @skb_sara @gillyrx @MEnders111 @Dou…,2018-10-22 10:56:01,Bob E,60.0,Hawley,1054385894227140000.0
"@HawleyMO @clairecmc It wasn’t a smear. It was TRUE. 

#KavanaughLied",2018-10-22 10:55:02,RynO,.0,Hawley,1054385645240630000.0
@GarrettHaake: The most resonant argument @clairecmc has against @HawleyMO has been that he's just racing to climb a political ladder. T…,2018-10-22 10:54:46,Suburban Guerrilla Ω,8.0,Hawley,1054385579645980000.0
"@MissouriGOP Come on, be honest.  @HawleyMO would do EXACTLY the same thing.  #LadderBoy",2018-10-22 10:54:14,Bob Baumann,.0,Hawley,1054385446275440000.0
"@StockScout1: @HawleyMO @AGJoshHawley Senate Candidate, Oversees an Office in Turmoil. Losing litigation, 1 case after another. Will he…",2018-10-22 10:54:00,BardOfEarthRESISTS,3.0,Hawley,1054385386502280000.0
"@dmaxter1200: @beth2_k3a @HawleyMO That's some down right dirty rotten chit there , Hell I liked to meet this winner in a dark alley. ??",2018-10-22 10:53:14,WhiteSharkNationalist??????,1.0,Hawley,1054385192562020000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:53:06,John Sheaffer,878.0,Hawley,1054385160924230000.0
@HawleyMO: Highlight of the weekend: Elijah & Blaise Hawley choosing their pumpkins ,2018-10-22 10:52:59,pamela belfield,14.0,Hawley,1054385133241930000.0
"@beth2_k3a: #MO It' time to vote out this double standard who is obviously not really interested in protecting real women abused, but on…",2018-10-22 10:52:59,WhiteSharkNationalist??????,130.0,Hawley,1054385131182530000.0
"@kazamareen: @projectveritas released a video last week that exposed @clairecmc  for favoring EXTREME gun control measures, which she is…",2018-10-22 10:52:35,TrumpTownUSA,81.0,Hawley,1054385029047090000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:52:20,Conrad Griggs,135.0,Hawley,1054384967487250000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:51:15,Vote Red 2018,878.0,Hawley,1054384695369180000.0
"@HawleyMO @clairecmc Unless they are bootheel people.  Remember, she can lose those votes.",2018-10-22 10:50:45,J.B. Hensley,.0,Hawley,1054384567614870000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 10:49:35,pamela belfield,88.0,Hawley,1054384276194630000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:49:24,pamela belfield,135.0,Hawley,1054384228962650000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:49:00,BGD,135.0,Hawley,1054384127041040000.0
@HawleyMO @clairecmc Vote baby killer McCaskill out!,2018-10-22 10:48:12,Gary Porch,.0,Hawley,1054383929522830000.0
@HawleyMO: .@clairecmc net worth TRIPLED since she got to Senate. Now she says people paying $500 a month in premiums no big deal. Maybe…,2018-10-22 10:46:49,❌Firestorm,156.0,Hawley,1054383580145640000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:46:33,Vote Red 2018,1127.0,Hawley,1054383514399830000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 10:46:29,RAblogger,88.0,Hawley,1054383494816810000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:45:44,Mr Lizard,135.0,Hawley,1054383305737550000.0
@kmgc53: @HawleyMO @clairecmc I would love to read an actual platform for your campaign.. What are you going to do for us?,2018-10-22 10:45:39,LARRY HARPER,1.0,Hawley,1054383283981680000.0
@HawleyMO @clairecmc Your twitter person sucks!!  LOL  ????,2018-10-22 10:45:20,Beth Sanders,.0,Hawley,1054383205770510000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:44:42,God's Helper PBoyd,135.0,Hawley,1054383046814770000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:44:14,david king,878.0,Hawley,1054382928032160000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:43:27,⭐️⭐️⭐️TY007USA⭐️⭐️⭐️,135.0,Hawley,1054382732783090000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:43:20,Jon to the A,135.0,Hawley,1054382704626750000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:42:30,Erik Johnson,135.0,Hawley,1054382491635800000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:41:38,Brian Collins,135.0,Hawley,1054382273066360000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:41:29,Jack Bischoff,878.0,Hawley,1054382237674810000.0
@HawleyMO @clairecmc #Kavanaugh never should've been confirmed,2018-10-22 10:41:24,LARRY HARPER,.0,Hawley,1054382214891350000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:40:07,Dan K. Eberhart,135.0,Hawley,1054381893435740000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:39:54,Sheree,135.0,Hawley,1054381837211050000.0
"@RJC: Two New Polls Show Republicans Leading in Arizona and Missouri Senate Races

@MarthaMcSally @HawleyMO 

",2018-10-22 10:39:34,Saleh Al Ammar,13.0,Hawley,1054381756810440000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:39:12,??#MAGAveteran Saragosas Steffie&Mike,1127.0,Hawley,1054381660647630000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:39:11,lopezginny@yahoo.com ⭐️⭐️⭐️,135.0,Hawley,1054381657455760000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:38:10,Trump On Fire ⭐️ ⭐️ ⭐️,878.0,Hawley,1054381401640890000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:37:50,Mrs. Linz,135.0,Hawley,1054381320476940000.0
@A_Tall_Turner @HawleyMO Are you telling me that this guy has authenticity issues? Can’t be. ,2018-10-22 10:37:44,Sam Gladney,1.0,Hawley,1054381292157130000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:37:33,Stacey B Jones,135.0,Hawley,1054381247403830000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 10:37:17,NANCi,88.0,Hawley,1054381180525650000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:37:12,Defeat the Liberal Mob,1127.0,Hawley,1054381157989650000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:36:09,E-ster ??❌??⚖️????✝️,1127.0,Hawley,1054380893958300000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:35:39,Cowgirl_Up !! Love TRUMP MAGA !!,1127.0,Hawley,1054380770092050000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:35:35,Joyce,1127.0,Hawley,1054380753037990000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:35:28,Patricia and Carl,878.0,Hawley,1054380724244090000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 10:35:07,Karen Hiatte,88.0,Hawley,1054380637086450000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:34:34,Ken Boyovich conservative,878.0,Hawley,1054380495939630000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:34:16,Linda murphy,135.0,Hawley,1054380422023560000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:34:12,Got My Bitch Boots On NoDrama Mamma~????~??????,1127.0,Hawley,1054380402289400000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:33:59,Warren Young,878.0,Hawley,1054380351320080000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:33:23,JoWazzoo,135.0,Hawley,1054380196890120000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:33:13,James Smith,135.0,Hawley,1054380157585280000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:32:59,Gregg Keller,135.0,Hawley,1054380099611620000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:32:57,Kris Chandler,878.0,Hawley,1054380087930430000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:32:35,Mara Butler,1127.0,Hawley,1054379995467000000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:32:34,Super⭐Elite Julia,1127.0,Hawley,1054379992967200000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:32:32,Eldon Kratz,135.0,Hawley,1054379985434300000.0
@HawleyMO: .@clairecmc makes it sound as if Kavanaugh smear campaign just a little misunderstanding. Really? Dems deliberately smeared K…,2018-10-22 10:32:31,justintime,88.0,Hawley,1054379979377730000.0
@HawleyMO: This is worth reading. @clairecmc thinks Kavanaugh smear campaign a non-issue. Says she wasn’t involved! Excuse me? HER PARTY…,2018-10-22 10:32:15,JudiHughes39,135.0,Hawley,1054379914605010000.0
"@EricTrump: All my friends in Missouri, today is your LAST CHANCE to register to vote this November! It is very easy to do - simply go t…",2018-10-22 10:32:11,Rotha Brunettoburd,7232.0,Hawley,1054379896619830000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:31:56,Candy Priano,878.0,Hawley,1054379833151570000.0
"@UniteVoteRed: MISSOURI THIS IS AWKWARD 
DEMOCRAT McCASKILL IS CAUGHT ON TAPE DECEIVING US! How can we trust her now? We can’t. The choi…",2018-10-22 10:31:27,Vote Red 2018,878.0,Hawley,1054379712884200000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:31:25,Niche Marketway,1127.0,Hawley,1054379702079510000.0
@UniteVoteRed: TIME TO BRING IN BIG GUNS. Josh Hawley has no fear and as Missouri Attorney General went attacked the Opiod Epidemic and…,2018-10-22 10:30:33,❌Jaime Loves America!,1127.0,Hawley,1054379484072210000.0
