tweet,Created-At,From-User,Retweet-Count,Account,Id
"LizzieJ on Twitter: &quot;Adding another close race in Indiana, Amy, @SenDonnelly is a purple-ish vote in a red state, but a much better choice than his opponent... #supportjoedonnelly #FlipTheSenate… https://t.co/RUpZ35egq1&quot;",2018-10-21 12:35:53,LizzieJ,.0,Nelson,1054048640136870000.0
Carolee on Twitter: &quot;Let’s also support @JennyWilsonUT and @BenMcAdams.we also must must must support @JanzforCongress… https://t.co/5PCU3qHxz2&quot;,2018-10-21 12:34:01,Carolee,1.0,Nelson,1054048168231360000.0
Joanie Vee on Twitter: &quot;Skip a needless purchase for the next two days and donate $10 to each candidate through @actblue! They can split one donation between all. It HELPS!… https://t.co/Tv7A6iAxCF&quot;,2018-10-21 12:33:55,Joanie Vee,.0,Nelson,1054048145330430000.0
Linda on Twitter: &quot;#worldnewstonight #pbsnews  #BeAVoter &#10;For @SenBillNelson #FLSen &#10;#Florida is counting on u!????&#10;Vote early if u can!??????… https://t.co/HMD1Ju7uCn&quot;,2018-10-21 12:33:53,Linda,3.0,Nelson,1054048136082190000.0
"ProudFrancoAmerican*InCrackerState* on Twitter: &quot;And @SenBillNelson used ActBlue on his link for unsuspected Hurricane Michael support, money donated to victims is going to ActBlue… https://t.co/h1Ck8YqRcG&quot;",2018-10-21 12:31:36,ProudFrancoAmerican❌,.0,Nelson,1054047562737640000.0
O&#39;Ghost Who Walks on Twitter: &quot;@Politicususa @TeaPainUSA @bennydiego @KamalaHarris @ProudResister @BarackObama @suntree2 @SenBillNelson @chuckschumer ??Timid Dems afraid to call for voting as Democracy’s life or death to STOP?? Trump’s Authoritarianism and GOPs Fascism But Trump isn’t afraid to label Dems Mobs&quot;,2018-10-21 12:31:27,O'Ghost Who Walks,.0,Nelson,1054047523055330000.0
"RSCOTTY on Twitter: &quot;Seriously,  why has Kentucky supported this henious, decrepit , decaying piece of human garbage for so long?? &#10;#trumpcrimefamily… https://t.co/ARM4NEhmnn&quot;",2018-10-21 12:27:55,RSCOTTY,.0,Nelson,1054046632755380000.0
Maryann Potts on Twitter: &quot;Sherrod Brown in Ohio &#10;Richard Cordray Ohio for governor&#10;trump is endorsing their opponents and the races are very close. Please help.… https://t.co/4tUOr273uh&quot;,2018-10-21 12:26:20,Maryann Potts,.0,Nelson,1054046234380510000.0
AW on Twitter: &quot;@AndrewGillum @DonnaShalala @SenBillNelson #jeffsolomon for Florida house race 115 @gypsydoc #KatieAbbott for Pinecrest commissioner seat 4. @DebbieforFL @MBFforCongress… https://t.co/fra8rXAFR1&quot;,2018-10-21 12:24:54,AW,.0,Nelson,1054045875012580000.0
Linda on Twitter: &quot;#RiseNVote #BeAVoter &#10;For @SenBillNelson #FLSen &#10;#fldemocrats @FlaDems #flindependents #FlaPol &#10;We&#39;re counting on u!??????&#10;#SundayMotivation… https://t.co/oMP590T6Ys&quot;,2018-10-21 12:24:16,Linda,1.0,Nelson,1054045715062760000.0
"Jzh on Twitter: &quot;Oh, The Ballots You’ll Cast!&#10;&#10;He’s florid and preening, so angry and gloating, &#10;The ugh! Constant boasting, endless self-promoting&#10;And face it-not only his ego’s been bloating&#10;Oh, it’s never his fault-he’s the king of scapegoating&#10;(read more at https://t.co/vDHesi0ijI )… https://t.co/ZuRwTXZ4Ov&quot;",2018-10-21 12:23:04,Jzh,1.0,Nelson,1054045413618140000.0
Kevin on Twitter: &quot;I have more money and will be donating GOP! MAGA… https://t.co/71exIVjN59&quot;,2018-10-21 12:22:53,Kevin,.0,Nelson,1054045366700580000.0
Kevin on Twitter: &quot;God it’s gonna be awesome when GOP gains seats in the Senate and Amy cries in her beer… https://t.co/UMWUTQIBAh&quot;,2018-10-21 12:21:55,Kevin,.0,Nelson,1054045125666470000.0
"Michelle on Twitter: &quot;Spending my Sunday canvassing w my kids and @shannonrwatts for @AndrewGillum, @RepJanetCruz &amp; @SenBillNelson. &#10;In Florida, @MomsDemand is electing candidates who will stand up to the gun lobby. Early voting starts tomorrow. #vote #BringItHome #SundayThoughts #ExpectUs… https://t.co/neAi8eCnaL&quot;",2018-10-21 12:20:35,Michelle,62.0,Nelson,1054044788759190000.0
Shannon Fortney on Twitter: &quot;Donating as much as I can!… https://t.co/JxvBgC6wOg&quot;,2018-10-21 12:20:27,Shannon Fortney,.0,Nelson,1054044756232360000.0
"Alias on Twitter: &quot;Honestly, What drives this guy ? I don&#39;t get it.… https://t.co/CFrv5A5hRE&quot;",2018-10-21 12:18:36,Alias,.0,Nelson,1054044290169690000.0
Amy Siskind on Twitter: &quot;Focus on taking back the SENATE and &#10;ENDING Mitch McConnell&#39;s reign of terror!&#10;Good poll out for @SenBillNelson today. Support him and these close races:&#10;@clairecmc &#10;@HeidiHeitkamp&#10;@RosenforNevada&#10;@kyrstensinema&#10;@PhilBredesen &#10;@jontester&#10;@BetoORourke&quot;,2018-10-21 12:17:24,Amy Siskind,618.0,Nelson,1054043988104280000.0
"PompanoPete on Twitter: &quot;The best part of having Trump as @POTUS is watching him screw with those that have been so Hostile towards him??&#10;Fake Information coming from the President . . . Ow, my.&#10;#FLORIDA MUST VOTE RED!&#10;@AndrewGillum is a nightmare!&#10;@SenBillNelson  is a do nothing empty suit&quot;",2018-10-21 12:08:46,PompanoPete,.0,Nelson,1054041814704010000.0
"Leonard White on Twitter: &quot;@SenBillNelson @marcorubio @BrianMastFL @ChrisCuomo @CNN @PBS @cbsnews @nbcnews @abcnews @FoxNews @YahooNews @googlenews An investigation by @nytimes has found @realDonaldTrump participated in dubious tax schemes during the 1990s, including instances of outright fraud, that… https://t.co/lDX43mDrVd&quot;",2018-10-21 12:04:57,Leonard White,.0,Nelson,1054040854086730000.0
"James Lambert on Twitter: &quot;Florida poll: SSRS for CNN:&#10;&#10;#FLSen: Bill Nelson (D-inc): 50, Rick Scott (R): 45&#10;&#10;#FLGov: Andrew Gillum (D): 54, Rick DeSantis (R): 42&#10;&#10;https://t.co/d7E5Yn2doh&quot;",2018-10-21 12:02:45,Joanne Gibson,1.0,Nelson,1054040301613000000.0
Mima Esponda on Twitter: &quot;@SenBillNelson &#10;@RepJackyRosen &#10;@SenatorBaldwin &#10;@clairecmc &#10;@SenatorHeitkamp &#10;@SenDonnelly &#10;@RepSinema &#10;@PhilBredesen &#10;@BetoORourke please shout that McConnell has threatened to fix the deficit by removing entitlements! If fear is motivating use it-No SS or Medicare #Real Scary&quot;,2018-10-21 12:01:17,Mima Meshel-Esponda,.0,Nelson,1054039930236740000.0
"Kelly Fx Moore on Twitter: &quot;Great morning out canvassing for @SenBillNelson, @AndrewGillum, and the other candidates on the #winningticket! Can’t wait to flip the Sunshine State blue! #FlaPol… https://t.co/su6aqrMNMA&quot;",2018-10-21 11:59:26,Kelly Fx Moore,.0,Nelson,1054039465528830000.0
"Michael Jackson on Twitter: &quot;How can an approval rating of 47% be happening? How can 36% of Hispanic voters in Texas be happening?&#10;&#10;Polls at historically wrong....&#10;&#10;We must prove them wrong on Nov 6! Get the vote out!&#10;&#10;Here in FL, vote for @SenBillNelson and @AndrewGillum &#10;&#10;Criminal traitor scott must go!&quot;",2018-10-21 11:56:11,Michael Jackson,4.0,Nelson,1054038647538960000.0
AJ Rhino on Twitter: &quot;Yes. I will help bring in the #redtsunami Youre in for a #rudeawakening #orangemanbad #greylivesmatter… https://t.co/YkMty1WEHe&quot;,2018-10-21 11:54:44,AJ Rhino,.0,Nelson,1054038283926290000.0
miles reed on Twitter: &quot;… &quot;,2018-10-21 11:51:59,Linda,1.0,Nelson,1054037590918210000.0
Rosemother of Illegitimate President on Twitter: &quot;@SenBillNelson  Our gov&#39;t and all intelligent Floridians know how elections were  meddled.  I&#39;ve never heard Scott admit it - mmm wonder why?&quot;,2018-10-21 11:51:21,Rosemother of Illegitimate President,.0,Nelson,1054037433711540000.0
Elizabeth Rothwell on Twitter: &quot;Getting ready to canvass to #BringItHome for @AndrewGillum @SenBillNelson @SShawFL @nikkifried @JeremyRingFL with @MomsDemand ?? #ExpectUs #GunSenseCandidate #FlaPol… https://t.co/w8WdqmYc85&quot;,2018-10-21 11:50:32,Elizabeth Rothwell,4.0,Nelson,1054037226710060000.0
"Voter Karen on Twitter: &quot;#BringItHome with @AndrewGillum Early voting starts tomorrow!  #VoteBlueToSaveAmerica Vote for @SenBillNelson, vote blue all down the ballot!… https://t.co/r5JtkGIOSY&quot;",2018-10-21 11:48:00,I'm Voting 11/6/18 - Are You?,.0,Nelson,1054036590954200000.0
"KnowYourObama on Twitter: &quot;Hey everyone, please vote for @AndrewGillum to replace this guy. Vote for @SenBillNelson - not a climate change denier or a Medicare fraudster (https://t.co/xTH8IfWokC). We need to get real. (https://t.co/0aBNtbooJy). This is a recent pic https://t.co/OeOMYhFNj7… https://t.co/qTMQE4fuad&quot;",2018-10-21 11:47:49,KnowYourObama,.0,Nelson,1054036544036770000.0
"AJR Election Maps on Twitter: &quot;...courts in 2016, yet didn&#39;t seem to help the Democrats much. Term-limited Governor Rick @ScottforFlorida is instead going for the Senate, producing a tight-polling and high-profile race between him and incumbent @SenBillNelson, currently the last statewide Dem in Florida. (4/6)&quot;",2018-10-21 11:47:37,AJR Election Maps,.0,Nelson,1054036491985480000.0
"Bud Light⭐⭐⭐ on Twitter: &quot;your right, you do need help....but I don&#39;t think an election could help your problems… https://t.co/8cgVfEGpP2&quot;",2018-10-21 11:43:28,Bud Light⭐⭐⭐,.0,Nelson,1054035446458710000.0
Trainman Bill on Twitter: &quot;If you want to be rude so can i.  Like i once said keep it straight or talk to yourself. You say your not a Liberal then don&#39;t act like one.… https://t.co/Ackfk2guaC&quot;,2018-10-21 11:43:02,Trainman Bill,.0,Nelson,1054035338992240000.0
"BlueInFlorida???? on Twitter: &quot;&quot;In 2011, Governor Scott signed the &#39;Regulatory Reform Act of 2011,&#39; which eliminated virtually all oversight of Florida&#39;s residential telephone service,&quot; Scott made sure that no one could ever find out just how bad the situation could get. https://t.co/iad19U3LZh&quot;",2018-10-21 11:41:56,PollsDon’tVoteYouDo????,.0,Nelson,1054035060121390000.0
"Jodythedeadcat on Twitter: &quot;Exactly what did he steal?&#10;Tricky Ricky Scott’s net worth in the last eight years alone went up ten times more than Bill Nelson’s total net worth today.&#10;&#10;Let that sink in for a moment or two.&#10;&#10;If you have any questions, I can get some crayons.… https://t.co/a5OMfkavtE&quot;",2018-10-21 11:35:20,Jodythedeadcat,.0,Nelson,1054033401202770000.0
Alt_McMasterDisaster @OGO5111 on Twitter: &quot;@GeorgeTakei @RepJoeKennedy @GStephanopoulos @DavidMuir @kennethcdavis @maddow @SenBillNelson @Shoq @SuperSpez How do you end up in a wheelchair in solitary?&quot;,2018-10-21 11:34:45,Alt_McMasterDisaster @OGO5111,.0,Nelson,1054033253630390000.0
"linda bertinelli on Twitter: &quot;FLORIDA! NO MORE CORRUPTION! NO r.scott! &#10;SAVE LIVES,YOUR COASTS,&#10;HEALTHCARE, SOCIAL SECURITY AND MEDICARE!!&#10;VOTE BLUE!&#10;LIFE OVER MONEY!!… https://t.co/R9nFQrFJiQ&quot;",2018-10-21 11:34:30,linda bertinelli,.0,Nelson,1054033193052000000.0
Andrea  Taveras on Twitter: &quot;In what way are you receiving financial gains from this? You never act out of altruism but rather for your own gain. Re-elect @SenBillNelson for US Senate 2018.… https://t.co/89bYS7farp&quot;,2018-10-21 11:32:01,Andrea  Taveras,.0,Nelson,1054032564539830000.0
"Senator Bill Nelson on Twitter: &quot;It&#39;s going to be quite a rebuilding, but Floridians are tough.… &quot;",2018-10-21 11:30:17,SFrank,489.0,Nelson,1054032128370000000.0
"West Boca Democrats on Twitter: &quot;Be prepared to vote on the TRICKY 12 and vote for @SenBillNelson , @AndrewGillum , @SShawFL , @JeremyRingFL  and @nikkifried &#10;https://t.co/FZNLeYuu5f&quot;",2018-10-21 11:29:48,West Boca Democrats,1.0,Nelson,1054032009876680000.0
mblinhart on Twitter: &quot;Or Claire McGaskill - check their voting record!… https://t.co/Q5awR7ni2P&quot;,2018-10-21 11:27:56,mblinhart,.0,Nelson,1054031539674080000.0
Midwesternmama2 on Twitter: &quot;This?? @dccc @TomPerez @SenWarren @SenatorDurbin @ChrisMurphyCT @SenDuckworth @amyklobuchar @SenSchumer @VanHollenForMD @MarkWarner @RepMaxineWaters @timkaine @KamalaHarris @SenFeinstein @jonfavs @johnpodesta @danpfeiffer  @AdamParkhomenko @SenBillNelson @PattyMurray @NancyPelosi… https://t.co/yDUBVOqLzF&quot;,2018-10-21 11:27:51,Midwesternmama2,.0,Nelson,1054031517842900000.0
"mblinhart on Twitter: &quot;Nope, not supporting Donnelly it Heitkamp...both Republican-lites.… https://t.co/bOSLmnzfX9&quot;",2018-10-21 11:27:25,mblinhart,.0,Nelson,1054031409252170000.0
cindy deger on Twitter: &quot;just a note - beto is not a senator YET.… https://t.co/NzpBE3qAfG&quot;,2018-10-21 11:25:44,cindy deger,.0,Nelson,1054030985447250000.0
Midwesternmama2 on Twitter: &quot;This?? @dccc @TomPerez @SenWarren @SenatorDurbin @ChrisMurphyCT @SenDuckworth @amyklobuchar @SenSchumer @VanHollenForMD @MarkWarner @RepMaxineWaters @timkaine @KamalaHarris @SenFeinstein @jonfavs @johnpodesta @danpfeiffer  @AdamParkhomenko @SenBillNelson @PattyMurray @NancyPelosi… https://t.co/6GWUIK9CSL&quot;,2018-10-21 11:25:16,Midwesternmama2,.0,Nelson,1054030866245130000.0
"Michelle Ertan on Twitter: &quot;Welcome to Florida! Red Tide Rick says the red tide is GOOD for you, so enjoy the beach!! ????‍♀️????‍♀️????‍♀️… https://t.co/efOQXGa2kB&quot;",2018-10-21 11:21:54,Michelle Ertan,.0,Nelson,1054030022451880000.0
"??jane?? on Twitter: &quot;WTH?  I really dislike Rick Scott, but did he know who he was before he took a selfie with him?  If he did, shame on him!  Either way...I’m voting for @SenBillNelson.… https://t.co/IQ0R4DHMae&quot;",2018-10-21 11:21:14,??jane??,2.0,Nelson,1054029851672400000.0
"Shannon Watts on Twitter: &quot;Gorgeous day in Tampa to knock doors with Florida @MomsDemand volunteers for Guns Sense candidates @AndrewGillum, @SShawFL, @SenBillNelson, and @nikkifried.&#10;&#10;EARLY VOTING IN FLORIDA STARTS MONDAY, OCTOBER 22. Go to https://t.co/IQGlNEnPnt for more info on candidates. &#10;&#10;#flapol… https://t.co/typjkWiTOP&quot;",2018-10-21 11:20:57,Shannon Watts,76.0,Nelson,1054029781900110000.0
Joe Talbot ???? on Twitter: &quot;Dems Halloween Party&#10;@andrewcuomo Chicken&#10;@SenBlumenthal Vietnam Vet&#10;@chuckschumer Joker&#10;Clinton Rapist&#10;@alfranken Predator&#10;Weiner Pedophile&#10;@JoeBiden Pervert&#10;@MaxineWaters Devil&#10;@NancyPelosi Wicked Witch&#10;@elizabethforma Pocahontas&#10;@SenBillNelson Walking Dead&#10;Obama Clinton Inmate… https://t.co/v4og9yvbbC&quot;,2018-10-21 11:19:49,Joe Talbot ????,1.0,Nelson,1054029494523230000.0
"quid on Twitter: &quot;#RickScott has already plundered FL.  Elect him to the Senate and it will be time for Federal plunder.  After all. He s worth $232 million, docent he need more graft?… https://t.co/3tsfhgVfNP&quot;",2018-10-21 11:19:37,quid,2.0,Nelson,1054029447349920000.0
"Sandy PhD on Twitter: &quot;I&#39;m not from FL, but thank you for your hard work just the same!… https://t.co/7sOQNIcoXn&quot;",2018-10-21 11:17:13,Sandy PhD,.0,Nelson,1054028840744480000.0
Michelle Nolan on Twitter: &quot;We need help in Iowa to get the racist @SteveKingIA out and vote @Scholten4Iowa in.  #VoteBlueToSaveAmerica… https://t.co/lGIBBiL8ot&quot;,2018-10-21 11:13:37,Michelle Nolan ????❄️????????????⭐️,.0,Nelson,1054027935848590000.0
Ida Skibenes ❄️ on Twitter: &quot;I have followers from all over America. I can’t vote but I want to support as many congressional candidates as possible. Please comment and @ the candidate you’re voting for November 6th. More followers for the candidate = more retweets = getting the message out there!&quot;,2018-10-21 11:12:01,Grab ‘em by the Midterms!,.0,Nelson,1054027533841320000.0
"LittleLeslie - Happy #Lovember! on Twitter: &quot;Looks like you&#39;re incorrect here... their support is based on the candidate, not the party, and have supported candidates from all sides.… https://t.co/d3VUrWfTrY&quot;",2018-10-21 11:05:31,LittleLeslie Vote Nov 6th! https://vote.gov/,.0,Nelson,1054025898922410000.0
"Melonia ????     RESIST! on Twitter: &quot;Oops, handle!  AppleSpell got me again!??‍♀️??‍♀️??‍♀️… https://t.co/Na2m1XFPlA&quot;",2018-10-21 11:04:04,Melonia ????     RESIST!,.0,Nelson,1054025531623000000.0
Melonia ????     RESIST! on Twitter: &quot;@kyrstensinema is the CORRECT Twitter Babson!  Please be advised!… https://t.co/pqnOZlSEhV&quot;,2018-10-21 11:03:26,Melonia ????     RESIST!,.0,Nelson,1054025373023800000.0
"PLB1931 on Twitter: &quot;Undoing @BarackObama AND reversing Reagan, with Civil rights, NATO-UN, Social Security, being thrown back to the 1920’s. Imagine  Harding-Coolidge replacing TRoosevelt &amp; RReagan in the @GOP mast. @TheDemocrats @timkaine @elizabethforma @BernieSanders @KamalaHarris @SenBillNelson… https://t.co/EZe9SU4rqy&quot;",2018-10-21 11:02:36,PLB1931,.0,Nelson,1054025164759990000.0
Me on Twitter: &quot;Dude if he really wanted PR statehood when the GOP controls all branches of government he wouldn&#39;t endorse anyone instead of being a political partisan hack. This dude got played because he&#39;s an idiot.… https://t.co/nyOnJCh9AR&quot;,2018-10-21 11:01:57,Me,.0,Nelson,1054024999626050000.0
Trainman Bill on Twitter: &quot;You have a right to your opinion as well as me. Bill Nelson is far worse and has been stealing from you and me a hell of a lot longer.… https://t.co/s7JkjeXiF7&quot;,2018-10-21 11:01:50,Trainman Bill,.0,Nelson,1054024971838780000.0
"rcherenson on Twitter: &quot;Palm Beach County, FL early voting is Oct 22 - Nov 3, 7am-7pm&#10;#VoteGillum @AndrewGillum &#10;#VoteBillNelson @SenBillNelson… https://t.co/bEjKOvXERd&quot;",2018-10-21 11:00:31,rcherenson,.0,Nelson,1054024637938630000.0
"Jodythedeadcat on Twitter: &quot;Ha,&#10;I&#39;m not a democrat or a &quot;liberal&quot;. I just don&#39;t believe in putting morally corrupt people who should have been convicted of a federal crime in public office.&#10;&#10;https://t.co/fqFh1IYOGR… https://t.co/AIX2iCaLqi&quot;",2018-10-21 10:57:27,Jodythedeadcat,.0,Nelson,1054023868313210000.0
Grant Stern on Twitter: &quot;#EXCLUSIVE&#10;&#10;#BREAKING&#10;&#10;Two @FloridaGOP staffers who work on @carloslcurbelo&#39;s campaign stopped to pose for four photos with the #Miami Proud Boys leader after mobbing a Dem campaign HQ.&#10;&#10;They also work for @ScottforFlorida @RonDeSantisFL @MaElviraSalazar.&#10;&#10;https://t.co/WguP32fQ11&quot;,2018-10-21 10:55:03,Pixburghgrrl,3.0,Nelson,1054023265428130000.0
"DeSchedule420 ???? on Twitter: &quot;The young people, will save this state AND this country...&#10;&#10;TAKE #FLORIDA BACK AGAIN! #TFBA #Flip93 #FlipItBlue...&#10;TAKE AMERICA BACK AGAIN! #TABA #TakeItBack #FlipItBlue2018...&#10;&#10;#VoteBlue and give your support to...&#10;&#10;@AndrewGillum&#10;@SenBillNelson&#10;@SShawFL&#10;@NikkiFried&#10;@Collum_Emma… https://t.co/46m5EBn6s3&quot;",2018-10-21 10:54:45,DeSchedule420 ????,.0,Nelson,1054023189104350000.0
Miss313 on Twitter: &quot;There won’t be a US if we don’t take care of it now.… https://t.co/6GRQExxxVd&quot;,2018-10-21 10:52:32,Miss313,.0,Nelson,1054022631878550000.0
"Miss313 on Twitter: &quot;Because the BEST representative doesn’t matter, only the color drop cloth they use.… https://t.co/ZUKJHAqprg&quot;",2018-10-21 10:51:49,Miss313,.0,Nelson,1054022450311250000.0
"Miss313 on Twitter: &quot;Because you want a representative that has been bought and paid for by Soros and other Out of state resources.  He’s not going to represent Texas, he’s going to represent the $$$… https://t.co/jyrvn2RbVw&quot;",2018-10-21 10:50:49,Miss313,.0,Nelson,1054022198141340000.0
Ellie ?? on Twitter: &quot;Here are Democratic Senators who need your help in the upcoming midterms. Please follow and VOTE!&#10;&#10;@SenBillNelson - FL&#10;@RepJackyRosen - NV&#10;@SenatorBaldwin - WI&#10;@clairecmc - MO&#10;@SenatorHeitkamp - ND&#10;@SenDonnelly - IN&#10;@RepSinema - AZ&#10;@PhilBredesen - TN&#10;@BetoORourke - TX&#10;&#10;RETWEET!… https://t.co/MhRPGJKAZI&quot;,2018-10-21 10:50:29,Ellie ??,.0,Nelson,1054022112963370000.0
Merlin on Twitter: &quot;Come to Ft.Lauderdale @shannonrwatts Our chapter would love to have you.… https://t.co/mRRBneYfCb&quot;,2018-10-21 10:49:24,Merlin,.0,Nelson,1054021843160630000.0
Miss313 on Twitter: &quot;Maybe you finally realize there isn’t going to be a blue wave.… https://t.co/Se4ahzp8YY&quot;,2018-10-21 10:48:30,Miss313,.0,Nelson,1054021615904850000.0
"Olivia Babis for FL Senate on Twitter: &quot;Welcome to #Florida and thank you for your help in getting #GunSense candidates elected on #November6th! #CD16 candidate @Shapiro4FL16 and I are getting ready to canvass today just South of you, in our Manatee/Sarasota region.… https://t.co/yy2DrzfJhj&quot;",2018-10-21 10:45:34,Olivia Babis for FL Senate,.0,Nelson,1054020879041130000.0
"Jade Jensen ????☮️❄️ on Twitter: &quot;Yes much better to be governed by a corrupt con man who defrauded Medicare and will go after social security, Medicare and Medicaid! Rick Scott pleaded the 5th a number of times during that investigation. NO TO RED TIDE (RICK) DICK SCOTT!????????????????????????????????????????… https://t.co/7NUopUdKFE&quot;",2018-10-21 10:40:37,"Covfefe, Cake, and Collusion ??",1.0,Nelson,1054019630321300000.0
"wildur on Twitter: &quot;This group is NOT led around by the nose, by REPUBLICAN majority Leader, Mitch McConnell. VOTE for every one of them. &#10;Mitch is going after your Social Security and Medicare. STOP him.… https://t.co/0ezVnCHDlF&quot;",2018-10-21 10:37:02,wildur,.0,Nelson,1054018727967110000.0
Maggie Efta on Twitter: &quot;Please!! Help Florida be less... #Florida.&#10;&#10;Andrew Gillum @AndrewGillum for Governor&#10;Bill Nelson @SenBillNelson for Senate&#10;Stephanie Murphy @SMurphyCongress for Congress ⬅️ ESPECIALLY!! We live in a critical swing district!!… https://t.co/5jWGMYgDFe&quot;,2018-10-21 10:34:05,Maggie Efta,.0,Nelson,1054017989123680000.0
Sun Sentinel Photos on Twitter: &quot;#2018Midterms @HardRockStadium @MiamiDolphins @ScottforFlorida @SenBillNelson Sports and politics… &quot;,2018-10-21 10:33:45,Sun Sentinel Photos,.0,Nelson,1054017902477830000.0
vlh on Twitter: &quot;#BeAVoter&#10;AZ @kyrstensinema&#10;FL @SenBillNelson&#10;IN @SenDonnelly&#10;IL @SenDuckworth&#10;MN @amyklobuchar&#10;MO @clairecmc&#10;MT @SenatorTester&#10;ND @SenatorHeitkamp&#10;NV @RosenforNevada&#10;PA @SenBobCasey&#10;TN @PhilBredesen&#10;TX @BetoORourke&#10;WI @SenatorBaldwin&#10;WV @Sen_JoeManchin https://t.co/331w5j6Yaf&quot;,2018-10-21 10:32:13,vlh,.0,Nelson,1054017516912070000.0
Rob Rounbehler on Twitter: &quot;Glad to hear. #BringItHome… https://t.co/4Fv7mYXGhv&quot;,2018-10-21 10:31:22,Rob Rounbehler,.0,Nelson,1054017303568920000.0
"Truth, Justice, &amp; the American Way on Twitter: &quot;Good morning #Tallahassee.  Yesterday #FakePresident Trump called us “one of the worst cities in the US”, while he praised #RedTideRick and #RacistRon.  #Vote for @AndrewGillum and @SenBillNelson - show Trump his lies don’t work here. #BlueWave&quot;",2018-10-21 10:31:03,Vote_Them_Out,1.0,Nelson,1054017225248690000.0
"Linda Spaderlover on Twitter: &quot;Feels great, doesn&#39;t it! #VotedBlue @AndrewGillum @SenBillNelson… &quot;",2018-10-21 10:27:31,Linda Spaderlover,.0,Nelson,1054016334001000000.0
"John B deHaas on Twitter: &quot;Gov. Rick Scott has financial ties to embattled Puerto Rico electric company, records show #bluewa e vote ⁦@SenBillNelson⁩  https://t.co/r4KFFKB5Dd&quot;",2018-10-21 10:26:54,John B deHaas,.0,Nelson,1054016180950850000.0
"Selina Meyer, Staceysquire on Twitter: &quot;❤️❤️❤️ Going out for @staceyabrams, @LucyWins2018 and @sallyharrellga shortly! https://t.co/8sLBDeSIE0… https://t.co/sQHYm4Eanr&quot;",2018-10-21 10:25:43,"Selina Meyer, Esq., Stacey Abrams Superfan",.0,Nelson,1054015880638720000.0
"Shannon Watts on Twitter: &quot;I’m in Tampa, Florida, with @MomsDemand volunteers and @RepJanetCruz, @Bellanti2018 and @Adam4Florida to canvass for @AndrewGillum, @SShawFL, @SenBillNelson, and @nikkifried. #flapol… https://t.co/8tTJ2FQRa2&quot;",2018-10-21 10:24:17,Shannon Watts,53.0,Nelson,1054015520314460000.0
"Kathleen M Smith on Twitter: &quot;@SenBobCasey  too, of PA… https://t.co/qTWS1kUUTL&quot;",2018-10-21 10:22:40,Kathleen M Smith,1.0,Nelson,1054015112837760000.0
"Greg Travers on Twitter: &quot;What are you supposed to do when an asshole is getting paid millions of dollars to keep this shit viscously cycling ? Vote their asses out of office, that’s what. I do my part to help the environment here as much as I can.… https://t.co/hC8TGKHimw&quot;",2018-10-21 10:19:34,Greg Travers,.0,Nelson,1054014335213850000.0
Donna Rogers on Twitter: &quot;You&#39;re forgetting Montana! @WilliamsForMT @SenatorTester… https://t.co/3PWNCHmtTi&quot;,2018-10-21 10:13:33,Donna Rogers,1.0,Nelson,1054012818310290000.0
"Claire Conner on Twitter: &quot;Reminder: let&#39;s go FL. We can do this.  Help #FlipTheSenate by electing @SenBillNelson. BTW, vote for @AndrewGillum for governor. After 20 years of GOP rule, FL needs a change. Go Blue… https://t.co/FcGFJSqCdt&quot;",2018-10-21 10:11:13,Claire Conner,5.0,Nelson,1054012232894500000.0
Democracy Counts Every Vote on Twitter: &quot;☆ 16 days ☆&#10;#CountdownToNov62018 &#10;&#10;I just enjoy this ad by @SenBillNelson so much. &#10;&#10;#NotScott #RedTideRick&#10;#SundayMorning #Florida&#10;&#10;https://t.co/eMvTci4cbM&quot;,2018-10-21 10:06:53,Democracy Rox ?? Vote Blue,.0,Nelson,1054011143495270000.0
"QuidRises on Twitter: &quot;You already pay taxes that go to the right things. Democrats don&#39;t care about taxation representation, they care about payoffs.&#10;&#10;Are you voting for the Soros money? Or are you voting with the people of Florida? That&#39;s your choice.&#10;&#10;#KAG&#10;#KFG… https://t.co/z9lomIPCsD&quot;",2018-10-21 10:03:05,QuidRises,.0,Nelson,1054010187382700000.0
QuidRises on Twitter: &quot;A lousy mayor and a do-nothing senator. There&#39;s no leadership there.&#10;&#10;#KAG #AmericaFirst #America2018 #WalkAway #MolonLabe… https://t.co/VCujLYGNlp&quot;,2018-10-21 10:00:17,QuidRises,.0,Nelson,1054009481942760000.0
"Patrice #IVoteBlueWokeFL on Twitter: &quot;@TedDeutch @SymoneDSanders Thank you for Speaking Truth to Trump&#39;s FEAR OF MEXICANS, BLACK, BROWN PEOPLE!!!! Elect @AndrewGillum and @SenBillNelson @SShawFL!!! #RickScottWillAlwaysVoteTrump&quot;",2018-10-21 09:59:22,Patrice #IVoteBlueWokeFL,.0,Nelson,1054009248672370000.0
"Ken Organes for Florida on Twitter: &quot;Yesterday I went to @IBEW Local 177 to call union members, urging them and their families to vote Democratic. @AndrewGillum, @SenBillNelson and our local Democratic candidates are the only real friends of labor on the ballot.&#10;&#10;(As a bonus, I got to see the Amendment 4 bus!)… https://t.co/sPqUpPDwAy&quot;",2018-10-21 09:58:47,Ken Organes for Florida,6.0,Nelson,1054009104539240000.0
