tweet,Created-At,From-User,Retweet-Count,Account,Id
NashvilleResist - Help With #MSSen #FLSen #GAGov!! on Twitter: &quot;.@NRA schemes to avoid campaign finance laws.  Again.  &#10;&#10;❓How much of @HawleyMO money is coming from Russia?  &#10;&#10;‼ Vote @MCCaskill4MO! #MOSen &#10;&#10;https://t.co/5vyaH45gad… https://t.co/L7Ug5Si7Vd&quot;,2018-10-23 16:11:02,Nashville Resist ??????️‍????????????????,7.0,McCaskill,1054827557189750000.0
"Kim Miller on Twitter: &quot;If these people don&#39;t repeat the lies, they have nothing.  His ads are full of lies, and he continues to lie.  Vote @McCaskill4MO !!… https://t.co/hTQl0lUnNG&quot;",2018-10-23 16:00:41,Kim Miller,.0,McCaskill,1054824956066960000.0
"NRA on Twitter: &quot;.@McCaskill4MO&#39;s effort to hide her anti-gun positions fits into a broader gun control misinformation campaign, whereby candidates and activists are encouraged to repeat moderate-sounding talking points while harboring plans for severe gun control. https://t.co/Lc7U6XuJUj&quot;",2018-10-21 12:00:01,NRA,1388.0,McCaskill,1054039610978910000.0
NRA on Twitter: &quot;&quot;It is clear why @McCaskill4MO has an F-rating from the @NRA – she wants to take away #2A rights from law-abiding citizens.&quot; –@HawleyMO #MOSenateDebate&quot;,2018-10-18 20:26:19,NRA,599.0,McCaskill,1053079863207390000.0
"Lauren Arthur on Twitter: &quot;Senator McCaskill and @McCaskill4MO will be back in Clay County on Wednesday at 5 pm! Come to discuss issues that matter to you and to get pumped for the midterms. Location is 5708 N. Antioch, Gladstone, MO 64119.&quot;",2018-10-23 14:58:33,Lauren Arthur,8.0,McCaskill,1054809318481190000.0
"Rita Alvar on Twitter: &quot;As if Hawley suing in #TexasFoldEm to kill preexisting conditions coverage wasn’t enough. Missourians, please save our country and vote for Claire McCaskill. TY. #Missouri #MO #StLouis #KansasCity #Springfield #Columbia #JeffersonCity Cc @McCaskill4MO @MomsDemand @AMarch4OurLives… https://t.co/LdOXifPuWL&quot;",2018-10-23 16:15:10,Rita Alvar,.0,McCaskill,1054828600568860000.0
randy lee on Twitter: &quot;@McCaskill4MO @clairecmc @McCaskillOffice I mean  you want to vote against JUSTICE Kavanaugh and lecture the sports athletes? Your so two faced and pathetic! I cant believe I considered voting for you in the beginning!  https://t.co/KUPotE87co&quot;,2018-10-23 16:13:12,randy lee,.0,McCaskill,1054828104198320000.0
"Team Claire on Twitter: &quot;For @ClaireCMC, listening is just part of the job. #MOSen… &quot;",2018-10-23 16:07:42,Barbara McD Whitt,36.0,McCaskill,1054826721990660000.0
"Kim Miller on Twitter: &quot;Josh Hawley doesn&#39;t care about farmers, seniors or constituents.  He only cares about his special interest donors and what tRump wants.  He lies about Claire, and about what he supports.  He will take away or reduce Medicare and Social Security.  He&#39;s NOT for us!… https://t.co/BiitmqEM2W&quot;",2018-10-23 15:44:01,Kim Miller,.0,McCaskill,1054820759909130000.0
"Bill Hammond on Twitter: &quot;“In a recent Reuters-Ipsos poll, 70% of people said they favor Medicare for All, but, reflecting the importance of labeling, 41% said they support single payer.” https://t.co/UIcz9cXKHB&quot;",2018-10-23 15:42:56,WabiSabiBaby,.0,McCaskill,1054820487941940000.0
#TrumpNationalist on Twitter: &quot;They only endorsed you because they&#39;re still fooled by your lies @clairecmc  #MOSen #VoteForHawley… https://t.co/Dbs89EkGSp&quot;,2018-10-18 20:23:54,#TrumpNationalist,.0,McCaskill,1053079257415590000.0
Ded Zeppelin ?? on Twitter: &quot;So you’re saying there has not been recent violence by loony toons leftists against politicians ? https://t.co/ndje4Sw515… https://t.co/ttwRuFETiQ&quot;,2018-10-18 20:23:46,Ded Zeppelin ??,.0,McCaskill,1053079220954510000.0
Tim Avant on Twitter: &quot;Well that&#39;s a good idea.&#10;So tonight I&#39;ll be joining you with the wine will also go to https://t.co/GG6quhEsom  and make a contribution to @cortvo @ReneeHoagenson @McCaskill4MO &#10;&#10;#VoteBlue #FlipItBlue… https://t.co/1l3kAJO78y&quot;,2018-10-18 20:22:50,Tim Avant,.0,McCaskill,1053078988539810000.0
John Jackson on Twitter: &quot;Claire missed an opportunity to point out he said “for those currently collecting Social Security and Medicare “!!!! @clairecmc @Schoolcraft4Mo @SamNewton @McCaskill4MO… https://t.co/p1uKHOsRyp&quot;,2018-10-18 20:20:50,John Jackson,1.0,McCaskill,1053078484816400000.0
Emily A. on Twitter: &quot;Hawley’s lawsuit would increase costs to seniors on Medicare per Politifact. https://t.co/lWlPvi5eBI… https://t.co/NdiCSlnafj&quot;,2018-10-18 20:19:26,Emily A.,2.0,McCaskill,1053078131781890000.0
Committeeman Danny on Twitter: &quot;We support @McCaskill4MO because she supports all of our pre-existing conditions! @cmc21 #MoSenateDebate… &quot;,2018-10-18 20:17:53,Committeeman Danny,10.0,McCaskill,1053077741388660000.0
Becky on Twitter: &quot;&quot;Josh&#39;s campaign has a tortured relationship with the truth.&quot; ~@McCaskill4MO YESSSSS!!! The last thing we need in our government is more lies. #MOSen&quot;,2018-10-18 20:16:49,Becky,5.0,McCaskill,1053077472680600000.0
"Clayton-KnockVoteWin-Huddle on Twitter: &quot;Watching @HawleyMO lie about tax cuts. @McCaskill4MO&#10;Spiting TRUTH that it was insurers in Obamacare who lost some benefit kickback, NOT the people&#39;s medicare social security. No cuts.&#10;#KMOV #MOSenateDebate &#10;@JudyWoodruff please #FactCheck… https://t.co/dFrK5t1T3W&quot;",2018-10-18 20:12:54,Clayton-Knock doors. Vote 11/6-Huddle,6.0,McCaskill,1053076487283340000.0
"Ded Zeppelin ?? on Twitter: &quot;Does Josh have security? Given the recent violence by loony toons leftists , he should prolly #strapup since crazy @McCaskill4MO is losing #MoSenateDebate #getthestrap… https://t.co/Y9DgXNScZl&quot;",2018-10-18 20:12:03,Ded Zeppelin ??,.0,McCaskill,1053076274468530000.0
@McCaskill4MO: We agree! @ClaireCMC fights for all Missourians to get the job done. #MOSen ,2018-10-18 20:08:41,Michelle Ren'ee,20.0,McCaskill,1053075425382020000.0
"Jason Hancock on Twitter: &quot;To cut national debt, @HawleyMO suggests repealing Obamacare (and gets in a line about protecting pre-existing conditions, an issue @McCaskill4MO has been hitting him on). #MoSen… https://t.co/bxPuO3TrcH&quot;",2018-10-18 20:06:01,Jason Hancock,2.0,McCaskill,1053074756688340000.0
"10 Minutes a Day #WaveCast ?? ??️‍?? on Twitter: &quot;Uh, can you come over?… https://t.co/JdyDvPxmAy&quot;",2018-10-18 20:03:21,10 Minutes a Day ?? ??️‍??,.0,McCaskill,1053074083888400000.0
Steff&#39;s Stuff on Twitter: &quot;This is the #GOP.  @RoyBlunt is one of the worst Trumpettes. This is one of Missouri&#39;s senators.&#10;Our other senator is @McCaskill4MO . Claire McCaskill! Missouri needs her!!&#10;Vote for Claire!… https://t.co/krSIckw4zR&quot;,2018-10-18 20:02:24,Steff's Stuff,1.0,McCaskill,1053073845089980000.0
Christopher Ave on Twitter: &quot;And here we go... #MOsen showdown time.&quot;,2018-10-18 20:02:14,Karen Fx,.0,McCaskill,1053073804577130000.0
Team Claire on Twitter: &quot;Happy Missouri Day from @ClaireCMC and #TeamClaire! #MOSen… &quot;,2018-10-18 20:01:55,Aaron Frazee,62.0,McCaskill,1053073722804970000.0
The Chronicle and Opinion on Twitter: &quot;This is the face of someone determined to hold onto power no matter what. Anyone or anything that gets in her way is just collateral damage for the #DemocratParty greater good. @clairecmc @McCaskill4MO #McCaskill… https://t.co/ELZ1qroWqR&quot;,2018-10-18 20:00:16,The Chronicle and Opinion,.0,McCaskill,1053073309049400000.0
"Beef Wellington on Twitter: &quot;This terrifying. This is what happens when you expose there true colors, they must destroy you at all costs. @McCaskill4MO @clairecmc… https://t.co/21c1oHaTuZ&quot;",2018-10-18 19:57:02,Beef Wellington,.0,McCaskill,1053072496365370000.0
Ralf Tebako on Twitter: &quot;There&#39;s NO debate as&#10; to whether or not the&#10; #NRAisATerroristOrganization...&#10;  That&#39;s a no-brainer! ‼️??‼️&#10;&#10; ❌#WalkAwayFromTheNRA ❌… https://t.co/SYBADks3xr&quot;,2018-10-18 19:55:46,Ralf Tebako,.0,McCaskill,1053072174964200000.0
Ty on Twitter: &quot;Investigate @Project_Veritas for what?&#10;Last time I checked it’s not against the law to show the truth. &#10;The people said what they said and did what they did. &#10;The people that NEED to be investigated are @clairecmc and @McCaskill4MO… https://t.co/8JGCRxM0Jl&quot;,2018-10-18 19:51:54,Ty,.0,McCaskill,1053071203215140000.0
????Spen ???????? on Twitter: &quot;#Missouri we’re gonna keep reminding you of the #LeftistMOB hack that wants to steal your vote...@McCaskill4MO @clairecmc has been ripping you off for years! She lies to get power over you!! #WalkAwayFromDemocratsForever #VoteRedToSaveMissouri #VoteRedtoSaveAmerica… https://t.co/f3txyINJK6&quot;,2018-10-18 19:51:34,????Spen ????????,1.0,McCaskill,1053071119895460000.0
Royal Blue Smiles on Twitter: &quot;.@clairecmc @McCaskill4MO is outraged by that @Project_Veritas video which exposed the deception and outright lies she is willing to tell her constituents to get re-elected.  She isn’t  sorry about what she did but absolutely infuriated that she got caught in her lies!… https://t.co/rj1hi5Fb4W&quot;,2018-10-18 19:51:34,Royal Blue Smiles,4.0,McCaskill,1053071118750440000.0
The Cussing Pundit™ Petty Ass Auntie on Twitter: &quot;OMG I just got a contact.&#10;Weed makes me run through my purse and clean grout.&#10;And that was 1970&#39;s weed what y&#39;&#39;all doing now will kill me. Pass me some tequila &amp; Henny.… https://t.co/iuAFRafP9A&quot;,2018-10-18 19:48:43,The Cussing Pundit™ Petty Ass Auntie,.0,McCaskill,1053070400979160000.0
cmdorsey⭐⭐⭐ #BENGHAZI on Twitter: &quot;cc: @McCaskill4MO @clairecmc &#10;&#10;What a shameful shameful shameful shameful person. And she is too ignorant to realize what a horse&#39;s ass she is… https://t.co/Fyw142D6zT&quot;,2018-10-18 19:47:25,cmdorsey⭐⭐⭐ #BENGHAZI,.0,McCaskill,1053070073538210000.0
Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;I&#39;ve got the liquid form. It tastes like shit but BAM! The results are immediate. The spray is better.… https://t.co/TeWZwHjUaT&quot;,2018-10-18 19:38:55,Crippled Jerk ?? #ProtectOurCare,.0,McCaskill,1053067936271910000.0
"BEN BROADNAX SR. on Twitter: &quot;@KamalaHarris Im insulted by my party. As a past strong elected official I reached our 2 @McCaskill4MO @clairecmc no one attempted to reply. My dist &amp; 30,000 fb followers have decided a few races. I bet @HawleyMO wd respond. Ijs don&#39;t take us 4granted like 2016.&quot;",2018-10-18 19:36:59,BEN BROADNAX SR.,.0,McCaskill,1053067449707450000.0
Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;Those are fancy. Where would I wear those to? Some uppity dinner table?… https://t.co/TbV81tOM56&quot;,2018-10-18 19:35:46,Crippled Jerk ?? #ProtectOurCare,.0,McCaskill,1053067141900100000.0
Real Christopher Lee on Twitter: &quot;BOMBSHELL:   #BREAKING #BreakingNews #Missouri #Mizzou media is blowing up over @Project_Veritas video of @McCaskill4MO @clairecmc admitting she has a private and public position on many issues:  #Guns #2ndamendment #Abortion #Mccaskill #GOP #RedWaveRising https://t.co/CV2Ybd0mlu&quot;,2018-10-18 19:31:25,Real Christopher Lee,.0,McCaskill,1053066046624750000.0
Real Christopher Lee on Twitter: &quot;BOMBSHELL:   #BREAKING #BreakingNews #Missouri #Mizzou media is blowing up over @Project_Veritas video of @McCaskill4MO @clairecmc admitting she has a private and public position on many issues:  #Guns #2ndamendment #Abortion #Mccaskill #GOP #RedWaveRising #RedWave&quot;,2018-10-18 19:30:49,Real Christopher Lee,.0,McCaskill,1053065896288230000.0
"Celeste P. on Twitter: &quot;Remember: protection for pre-existing conditions has been a central part of @McCaskill4MO&#39;s campaign. &#10;&#10;Her opponent is one of the AGs leading the lawsuit. So basically, volunteer for McCaskill here: https://t.co/aVbZhc7nCi… https://t.co/yVaGwdtRBd&quot;",2018-10-18 19:23:17,Celeste P.,24.0,McCaskill,1053064002987710000.0
??BouffantBecky?? on Twitter: &quot;Who&#39;s talking about my wife Mary Jane?… https://t.co/8qAweMbnU6&quot;,2018-10-18 19:21:47,??BoooffantBecky??,.0,McCaskill,1053063625328350000.0
The Cussing Pundit™ Petty Ass Auntie on Twitter: &quot;I am so glad so many of y&#39;all don&#39;t live close to me or we&#39;d be protesting by day and AA meetings at night.… https://t.co/ePt3WDADfE&quot;,2018-10-18 19:18:54,The Cussing Pundit™ Petty Ass Auntie,1.0,McCaskill,1053062897352540000.0
I Died From An Epic Acosta Shoulder Bump RIP on Twitter: &quot;One hour for me. 3 minutes for you &#10;&#10;Roll it up… https://t.co/boyKlaXs5c&quot;,2018-10-18 19:17:33,Schrödinger's Rapist for Supreme Court!,.0,McCaskill,1053062557949350000.0
I Died From An Epic Acosta Shoulder Bump RIP on Twitter: &quot;All day… https://t.co/PPhvqilmtg&quot;,2018-10-18 19:16:20,Schrödinger's Rapist for Supreme Court!,.0,McCaskill,1053062253660930000.0
Jeff Seale on Twitter: &quot;Attn: @JudyWoodruff @mikebushksdk @jmannies This seems perfect to ask Hawley at tonight&#39;s #MOSen debate since he has a commercial and all.&#10;cc @McCaskill4MO… https://t.co/NjsDZ55MQL&quot;,2018-10-18 19:15:24,Jeff Seale,.0,McCaskill,1053062015206470000.0
Barb McCann on Twitter: &quot;Please know that we are watching you and we are behind you tonight hit them hard on pre-existing conditions… https://t.co/bhm7amWhCc&quot;,2018-10-18 19:15:20,Barb McCann,.0,McCaskill,1053061998559280000.0
NRA on Twitter: &quot;. @McCaskill4MO: You don’t fight for the law-abiding gun owners of #Missouri. @HawleyMO will defend Missourians right to self-defense — you won’t. #MOSen… https://t.co/lcQn9iHUN1&quot;,2018-10-18 19:12:33,NRA,174.0,McCaskill,1053061301482730000.0
Frankie ???? on Twitter: &quot;But the law is literally in front of your eyes... maybe you can’t understand it or refuse facts?… https://t.co/672tUOLRza&quot;,2018-10-18 19:11:39,Frankie ????,.0,McCaskill,1053061074168230000.0
The Cussing Pundit™ Petty Ass Auntie on Twitter: &quot;This is us.&#10;Self medicating Saturdays &amp; Sundays.… https://t.co/70PZ3SS0yb&quot;,2018-10-18 19:11:13,The Cussing Pundit™ Petty Ass Auntie,3.0,McCaskill,1053060965095360000.0
Frankie ???? on Twitter: &quot;How do I not know you’re not a Russian bot? WokeUpAmerica was made September 2018... last month. You don’t have to worry... I’ve been on here since 2014. I’m not the brainwashed one inspired by Russia.… https://t.co/6tGI8n31jo&quot;,2018-10-18 19:10:00,Frankie ????,.0,McCaskill,1053060659250890000.0
"NPC010290613 on Twitter: &quot;You should also be barred from gov jobs if your name is &quot;Reality winner&quot; but hey, it happens.… https://t.co/RGCZwvkzGp&quot;",2018-10-18 18:52:59,NPC010290613,.0,McCaskill,1053056376459680000.0
David Dryden on Twitter: &quot;@McCaskill4MO BUSTED. You are garbage. GOP wasn’t behind this. You stuck that big fat foot of yours in your mouth and you want to blame someone else? You are a liar and now you are a loser. #MAGA&quot;,2018-10-18 18:35:01,David Dryden,.0,McCaskill,1053051856333800000.0
"Sheik Yerbouti on Twitter: &quot;Man - between this, Crazy Ted Cruz Sign Guy, @McCaskill4MO and @kyrstensinema, @TheDemocrats are having a banner week.… https://t.co/pPQOPqDTW0&quot;",2018-10-18 18:28:58,Sheik Yerbouti,1.0,McCaskill,1053050333935690000.0
"Film Noir Kipper on Twitter: &quot;&quot;Caught on tape&quot;? Or you could have just looked at her voting record? This isn&#39;t top secret stuff here, kids. Why can&#39;t you be honest with your people instead of treating them like pawns?… https://t.co/OXtl9nb0Nx&quot;",2018-10-18 18:25:18,Film Noir Kipper,.0,McCaskill,1053049411008450000.0
Tim Hogan on Twitter: &quot;Remember her @NRA traitors?… &quot;,2018-10-18 18:19:23,Tim Hogan,.0,McCaskill,1053047919065020000.0
"Jack Cook on Twitter: &quot;I hope the moderators pose a specific and direct question to McCaskill about #2A. Unfortunately, I bet they’ll approach it indirectly by asking Hawley to react to the controversy, and then let McCaskill rebut. This may give McCaskill a tactical edge in mitigating the damage.… https://t.co/92WgzZD9Dd&quot;",2018-10-18 18:19:08,Jack Cook,.0,McCaskill,1053047858587410000.0
"Jessica Cope on Twitter: &quot;Here&#39;s the link to watch the Missouri Senate debate tonight.  Then, once you&#39;re fired up and ready to help @clairecmc go to https://t.co/NRH2U9zaWz to sign up!  #MOSen ??️☑️@McCaskill4MO https://t.co/QZJFWE8tQl&quot;",2018-10-18 18:15:40,Jessica Cope,.0,McCaskill,1053046985790390000.0
Sigrah the Beast on Twitter: &quot;What I wouldn’t give to watch that debate here in Washington State. Expecting some serious fireworks tonight. ?? ?? ??… https://t.co/api5kfIwEr&quot;,2018-10-18 18:14:38,Sigrah the Beast,.0,McCaskill,1053046724372060000.0
Tim Hogan on Twitter: &quot;Just a reminder the @nra is a proven @KremlinRussia_E front organization. IMO after that became known anyone continuing membership should be permanently barred from any govt job that requires a clearance.  Right Tovarish? @POTUS @SenateGOP @HouseGOP… https://t.co/tAppbLmfPe&quot;,2018-10-18 18:14:33,Tim Hogan,6.0,McCaskill,1053046702922330000.0
NRA on Twitter: &quot;Big debate tonight in #Missouri between @HawleyMO and @McCaskill4MO. The @NRA wants to remind everyone that McCaskill supports the Schumer/Bloomberg extreme gun control agenda and she admitted it in footage released just the other day. She is dangerous for Missouri! #MOSen… https://t.co/zqo9HSqEK2&quot;,2018-10-18 18:11:57,NRA,256.0,McCaskill,1053046048506240000.0
Nyx on Twitter: &quot;oh. my. god.&#10;&#10;this exists?&#10;&#10;maybe i’m not in the bad place after all.&#10;&#10;??… https://t.co/ikHhDhaGeE&quot;,2018-10-18 18:08:41,Nyx,.0,McCaskill,1053045227332730000.0
Nana_48 on Twitter: &quot;That’s the problem right there too much of chasing Republicans and too little of chasing Democrats.… https://t.co/nXMlxFqWpe&quot;,2018-10-18 18:06:01,Nana_48,.0,McCaskill,1053044555728260000.0
Yanasteel on Twitter: &quot;⁦@clairecmc⁩ ⁦@McCaskill4MO⁩ Claire hv u been living under a rock? ⁦@Project_Veritas⁩ does this to ANYBODY! It&#39;s not orchestrated by ⁦@HawleyMO⁩ It&#39;s abt the TRUTH. U FAILED THE TEST! #VoteRedToSaveAmerica  https://t.co/TCo3qEyu4K&quot;,2018-10-18 18:05:33,Yanasteel,.0,McCaskill,1053044437952200000.0
randy lee on Twitter: &quot;@clairecmc @McCaskill4MO The TRUE Missouri Governor Clair McCaskill is FINALLY getting exposed for who she REALLY is and all she can do is the same ole thing democrats always do... call for an investigation and lawsuit for being exposed. https://t.co/R5hA3tQSCC… https://t.co/yd9o5dsSvp&quot;,2018-10-18 18:00:31,randy lee,.0,McCaskill,1053043172186710000.0
"Gregg Keller on Twitter: &quot;0: combined number of tweets from @clairecmc, @McCaskill4MO, @MoDemParty today on O’Keefe/Project Veritas, day after McCaskill falsely accused @HawleyMO of having helped in its production. #MOSen&quot;",2018-10-18 17:42:58,Gregg Keller,.0,McCaskill,1053038755358110000.0
"✡ Jewish Dems ?? on Twitter: &quot;.@McCaskill4MO is a leader in the Senate. She continually delivers results that make a positive impact on the daily lives of hard-working Missourians. &#10;&#10;We’re thrilled to endorse Senator McCaskill for reelection this November! Show them how it&#39;s done, Senator! ✨… https://t.co/3kJzNZlcbW&quot;",2018-10-18 17:34:55,✡ Jewish Dems ??,3.0,McCaskill,1053036731652560000.0
"NRA on Twitter: &quot;.@McCaskill4MO got caught trying to deceive voters. She wants them to believe she defends #2A rights, but in truth, she supports the Schumer/Bloomberg extreme gun control agenda. How do we know? She just admitted it ON TAPE! &#10;&#10;Visit https://t.co/AhU3eoUBs1 before you vote!… https://t.co/qs0yzi3vAL&quot;",2018-10-18 17:20:41,peter donovan,.0,McCaskill,1053033147045200000.0
"Girl In The Corner on Twitter: &quot;I wrote something (very, very short) today! And worked on editing. And data entered for Beto. And text banked for @McCaskill4MO. Time for pizza. #28DaysofAction&quot;",2018-10-18 17:18:58,Girl In The Corner,.0,McCaskill,1053032716172740000.0
James O&#39;Keefe on Twitter: &quot;Missouri media is ALL OVER McCaskill undercover clips of her campaign staff saying she has to hide her views from moderate voters.… https://t.co/BKTFp2JKcA&quot;,2018-10-18 17:16:03,me,.0,McCaskill,1053031983037760000.0
Donut Seductress on Twitter: &quot;Are they pajama jeans????&#10;&#10;https://t.co/wsEGWz59OD… https://t.co/JMQxapWncj&quot;,2018-10-18 17:13:37,Donut Seductress,.0,McCaskill,1053031367313970000.0
Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;The pajamas I&#39;ve been wearing for 2 days are way hotter.… https://t.co/nc7DEkRet4&quot;,2018-10-18 17:11:15,Crippled Jerk ?? #ProtectOurCare,1.0,McCaskill,1053030773140390000.0
Donut Seductress on Twitter: &quot;Lol! But they&#39;re comfy!… https://t.co/qIgJn3liRb&quot;,2018-10-18 17:10:47,Donut Seductress,.0,McCaskill,1053030656199010000.0
Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;I know it&#39;s back but I&#39;m ignoring it until it goes away.… https://t.co/ZYAXju5kAf&quot;,2018-10-18 17:08:22,Crippled Jerk ?? #ProtectOurCare,.0,McCaskill,1053030047278400000.0
Donut Seductress on Twitter: &quot;Just means no more drawers peeking up over low-rise jeans...… https://t.co/k5jk7Sckl2&quot;,2018-10-18 16:39:38,Donut Seductress,.0,McCaskill,1053022819083260000.0
"Kathy Scheve ⭐⭐⭐ on Twitter: &quot;Claire McCaskill, &#10;you said you could loose votes in the bootheel if St Louis county turned out. OF COURSE St Louis daily newspaper likes your representation. &#10;#BootheelMatters&#10;#MoSen… https://t.co/25g4sFpqSB&quot;",2018-10-18 16:39:37,Kathy Scheve ⭐⭐⭐,.0,McCaskill,1053022814989690000.0
??Nov. 6th was the beginning?? on Twitter: &quot;Seems like a phenomenon borne out of a tightly controlled information bubble.  &#10;&#10;Whatever the reason it is bizarre indeed.… https://t.co/Y6wBsQpbUE&quot;,2018-10-18 16:21:06,??Start Local??Jack,.0,McCaskill,1053018152051840000.0
"@McCaskill4MO: We’re not surprised. These tax cuts were a sham from the beginning. #MOSen
",2018-10-18 16:14:24,Merle Allwood,43.0,McCaskill,1053016465006320000.0
"Donut Seductress on Twitter: &quot;Don&#39;t knock the mom jeans. That look is coming back, anyway.… https://t.co/fKWnGeqH2a&quot;",2018-10-18 16:10:51,Donut Seductress,1.0,McCaskill,1053015575721600000.0
Mac63628 on Twitter: &quot;Old Millionaire Claire answering scripted questions and Lying to everyone who will listen. It’s sad so many ignorant Sheep think she’s such a great person.… https://t.co/98iKdCqbQT&quot;,2018-10-18 15:53:25,Mac63628,.0,McCaskill,1053011185518470000.0
Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;Awww.... you guys. Thank you.… https://t.co/4dq2CjW1Hg&quot;,2018-10-18 15:40:35,Crippled Jerk ?? #ProtectOurCare,.0,McCaskill,1053007955975590000.0
Rasmussen Reports on Twitter: &quot;Want to see state polling on #Missouri for #Election2018? @McCaskill4MO @HawleyMO  More here - https://t.co/ZDfVoAvyDu… https://t.co/9TMNwD3m6z&quot;,2018-10-18 15:39:00,Rasmussen Reports,1.0,McCaskill,1053007558074690000.0
"Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;Yeah, this is more my style. ??… https://t.co/u3hOhuJHCo&quot;",2018-10-18 15:38:27,Crippled Jerk ?? #ProtectOurCare,.0,McCaskill,1053007418118920000.0
veronica o&#39;brien on Twitter: &quot;@AGJoshHawley FYI it was called to my attention somewhere in this conversation someone made a negative comment abt your boys. NOTE-under no circumstances was my comment intended negatively toward ur boys nor would I ever do such a thing. I treasure family too much. Best @HawleyMO… https://t.co/Hdzr67hmOB&quot;,2018-10-18 15:37:22,veronica o'brien,.0,McCaskill,1053007145229260000.0
??️‍??Lisa Talmadge ?? on Twitter: &quot;Wow I wish I was that cool… https://t.co/MU4OJMTfqu&quot;,2018-10-18 15:35:33,??️‍??Lisa Talmadge ??,.0,McCaskill,1053006690570970000.0
Team Claire on Twitter: &quot;Healthcare is on the ballot this year. Help us defend it at https://t.co/JdwFNqFk6T. #HandsOffOurCare https://t.co/lpkyJ8RTFb&quot;,2018-10-18 15:34:01,Janet Patti Muller,.0,McCaskill,1053006304623580000.0
Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;We aren&#39;t sure. A few of us tried &amp; it&#39;s not doing that. Can you try again?… https://t.co/2PYHmgS91X&quot;,2018-10-18 15:27:37,Crippled Jerk ?? #ProtectOurCare,.0,McCaskill,1053004695520740000.0
"Bob Rainey on Twitter: &quot;Especially when Kirby the @McCaskill4MO MccasCampaign Manager knows is true about how the campaign deceives outright, Missouri voters by hiding McCaskell&#39;s &quot;private stances&quot; on things that matter to Missouri voters. #ThievesInTheNight… https://t.co/3X34GsZq6q&quot;",2018-10-18 15:09:27,Bob Rainey,.0,McCaskill,1053000120646720000.0
"JOY4TRUMP on Twitter: &quot;So @clairecmc @McCaskill4MO Claire wants to do WHAT do an American Journalist exactly? Were she in Turkey, would she order a hit like the Saudis did to journalist #JamalKhashoogi ? #scary… https://t.co/AsG0T1bKpZ&quot;",2018-10-18 15:06:54,JOY4TRUMP,.0,McCaskill,1052999479434060000.0
Truth on Twitter: &quot;By golly! Look what we found deep in the DC swamp! It’s @McCaskill4MO !… &quot;,2018-10-18 15:06:09,❌Red Speckled Pup??,26.0,McCaskill,1052999290065480000.0
Rosco Roberts on Twitter: &quot;@clairecmc @McCaskill4MO &#10;&#10;David Kirby said he&#39;s &quot;not going to comment on what a 25-year-old kid says behind closed doors when they&#39;re not authorized.&quot;&#10;&#10;Okay...Fair enough.  Can YOU tell me if your campaign has received money - directly or indirectly - from Planned Parenthood?&quot;,2018-10-18 15:03:49,Rosco Roberts,.0,McCaskill,1052998703747760000.0
Charley Hollens on Twitter: &quot;If you think Claire is going to represent you I have beachfront property in Arizona for you.  With my daddy buried in Missourian do you think I should check and see if he is a registered democrat… https://t.co/bhDXIXwl4z&quot;,2018-10-18 14:54:45,Charley Hollens,.0,McCaskill,1052996423741050000.0
Johnny B. Goode???? on Twitter: &quot;@clairecmc @McCaskill4MO @Project_Veritas &#10;We have to LIE to get elected???&#10;OMG!! Busted. Buh Bye.… &quot;,2018-10-18 14:54:14,Missouri Liberty,1.0,McCaskill,1052996293780550000.0
10 Minutes a Day #WaveCast ?? ??️‍?? on Twitter: &quot;CJ is the bestest!… https://t.co/tyDrk2avgy&quot;,2018-10-18 14:52:18,10 Minutes a Day ?? ??️‍??,.0,McCaskill,1052995805295100000.0
Don Roos on Twitter: &quot;@clairecmc &#10;@McCaskill4MO &#10;&#10;Should be Impeached. The @FBI should investigate for Fraud and Dereliction of duty......… https://t.co/oG0eLk9DvB&quot;,2018-10-18 14:45:14,Don Roos,.0,McCaskill,1052994029229560000.0
Crippled Jerk ?? I voted to #ProtectOurCare on Twitter: &quot;We have the best Girl Squad!… https://t.co/lnUscMwnxW&quot;,2018-10-18 14:42:35,Crippled Jerk ?? #ProtectOurCare,1.0,McCaskill,1052993359197790000.0
WokeUpAmerica on Twitter: &quot;One...there’s exceptions. Two...making std a “conviction” is silly if u know real shit about courts and justice. That’s the point I’m making… https://t.co/Oh42KACpN1&quot;,2018-10-18 14:02:19,WokeUpAmerica,.0,McCaskill,1052983226090830000.0
"Grandpa Steve on Twitter: &quot;You go Claire!&#10;Veterans appreciate your hard work on keeping the republicans from stripping away our VA rights.&#10;She&#39;s our pitbull in the ring everytime they pull that crap.&#10;Vote BLUE, &#10;VOTE McCaskill!&#10;??‍♀️??‍♂️… https://t.co/cM9KCKlf9A&quot;",2018-10-18 13:57:15,Grandpa Steve,.0,McCaskill,1052981951076980000.0
